InvoiceID_sk,InvoiceID_nk,NumberOfCustomer,ProductID_NK,ProductLine,UnitPrice,Quantity,Tax_5_percent,Total,gross_income,gross_margin_percentage,cogs,Rating,Branch,City,Gender,CustomerType,Payment,Date,Year,Month
629,181-82-6255,1,PID655,Home and lifestyle,57.91,6,4.911,103.131,4.911,4.761904762,98.22,7,B,Mandalay,F,Normal,Cash,2/8/19 10:58,2019,2
630,226-34-0034,1,PID656,Fashion accessories,28.38,4,2.756,57.876,2.756,4.761904762,55.12,9,B,Mandalay,F,Normal,Ewallet,1/10/19 11:10,2019,1
631,431-66-2305,1,PID657,Sports and travel,82.33,9,39.7125,833.9625,39.7125,4.761904762,794.25,7.6,B,Mandalay,F,Normal,Credit card,2/15/19 20:51,2019,2
632,825-94-5922,1,PID658,Electronic accessories,99.16,2,2.531,53.151,2.531,4.761904762,50.62,7.2,B,Mandalay,M,Normal,Ewallet,3/2/19 19:26,2019,3
633,641-62-7288,1,PID659,Food and beverages,45.97,6,29.976,629.496,29.976,4.761904762,599.52,7.1,B,Mandalay,M,Normal,Ewallet,3/24/19 13:33,2019,3
634,563-36-9814,1,PID66,Home and lifestyle,82.88,1,3.841,80.661,3.841,4.761904762,76.82,7.2,A,Yangon,M,Member,Ewallet,2/13/19 18:27,2019,2
635,501-61-1753,1,PID660,Food and beverages,49.01,6,18.945,397.845,18.945,4.761904762,378.9,9.8,B,Mandalay,F,Normal,Ewallet,1/3/19 20:24,2019,1
636,365-16-4334,1,PID661,Health and beauty,68.97,8,10.572,222.012,10.572,4.761904762,211.44,8.9,B,Mandalay,F,Normal,Ewallet,2/24/19 14:26,2019,2
637,430-02-3888,1,PID662,Health and beauty,16.37,6,13.806,289.926,13.806,4.761904762,276.12,7.1,B,Mandalay,M,Normal,Cash,2/7/19 15:55,2019,2
638,794-42-3736,1,PID663,Electronic accessories,13.78,2,3.333,69.993,3.333,4.761904762,66.66,6.4,B,Mandalay,M,Normal,Credit card,1/26/19 14:41,2019,1
639,172-42-8274,1,PID664,Food and beverages,88.25,2,3.827,80.367,3.827,4.761904762,76.54,5.8,B,Mandalay,F,Normal,Credit card,3/2/19 18:18,2019,3
640,452-04-8808,1,PID665,Fashion accessories,25.31,7,30.478,640.038,30.478,4.761904762,609.56,5.5,B,Mandalay,M,Normal,Cash,1/26/19 15:17,2019,1
641,156-20-0370,1,PID666,Food and beverages,99.92,1,1.2725,26.7225,1.2725,4.761904762,25.45,5.1,B,Mandalay,F,Normal,Credit card,3/10/19 18:10,2019,3
642,151-33-7434,1,PID667,Electronic accessories,76.82,1,3.3885,71.1585,3.3885,4.761904762,67.77,6.5,B,Mandalay,F,Normal,Credit card,2/4/19 20:43,2019,2
643,374-38-5555,1,PID668,Electronic accessories,63.15,5,15.9275,334.4775,15.9275,4.761904762,318.55,8.5,B,Mandalay,F,Normal,Ewallet,2/7/19 19:30,2019,2
644,529-56-3977,1,PID668,Electronic accessories,63.15,6,28.116,590.436,28.116,4.761904762,562.32,4.5,B,Mandalay,F,Member,Cash,1/15/20 16:19,2020,1
645,764-44-8999,1,PID669,Electronic accessories,26.43,2,1.476,30.996,1.476,4.761904762,29.52,4.3,B,Mandalay,F,Normal,Ewallet,2/18/19 14:42,2019,2
646,308-47-4913,1,PID67,Home and lifestyle,46.02,10,26.13,548.73,26.13,4.761904762,522.6,6.2,A,Yangon,F,Member,Credit card,3/9/19 12:45,2019,3
647,602-16-6955,1,PID670,Health and beauty,33.33,10,38.3,804.3,38.3,4.761904762,766,6,B,Mandalay,F,Normal,Ewallet,1/24/19 18:10,2019,1
648,690-01-6631,1,PID671,Fashion accessories,38.27,10,8.745,183.645,8.745,4.761904762,174.9,6.6,B,Mandalay,M,Normal,Ewallet,2/22/19 18:35,2019,2
649,303-96-2227,1,PID672,Sports and travel,87.08,10,48.69,1022.49,48.69,4.761904762,973.8,4.4,B,Mandalay,F,Normal,Ewallet,3/2/19 17:16,2019,3
650,300-71-4605,1,PID673,Electronic accessories,25.45,5,21.51,451.71,21.51,4.761904762,430.2,4.8,C,Naypyitaw,M,Member,Ewallet,2/25/19 11:24,2019,2
651,183-56-6882,1,PID674,Electronic accessories,67.77,4,19.884,417.564,19.884,4.761904762,397.68,7.5,C,Naypyitaw,F,Member,Ewallet,2/6/19 10:42,2019,2
652,232-16-2483,1,PID675,Health and beauty,63.71,1,3.406,71.526,3.406,4.761904762,68.12,6.8,C,Naypyitaw,F,Member,Ewallet,1/7/19 12:28,2019,1
653,554-53-8700,1,PID676,Home and lifestyle,93.72,2,5.611,117.831,5.611,4.761904762,112.22,6.3,C,Naypyitaw,M,Member,Cash,2/2/19 10:11,2019,2
654,228-96-1411,1,PID677,Sports and travel,14.76,8,39.48,829.08,39.48,4.761904762,789.6,7.6,C,Naypyitaw,F,Member,Cash,3/4/19 20:39,2019,3
655,617-15-4209,1,PID678,Fashion accessories,52.26,2,1.537,32.277,1.537,4.761904762,30.74,7.2,C,Naypyitaw,M,Member,Cash,3/16/19 19:47,2019,3
656,574-22-5561,1,PID679,Electronic accessories,76.6,10,41.315,867.615,41.315,4.761904762,826.3,7.9,C,Naypyitaw,F,Member,Ewallet,3/19/19 17:08,2019,3
657,882-40-4577,1,PID68,Electronic accessories,17.49,4,13.452,282.492,13.452,4.761904762,269.04,8,A,Yangon,M,Member,Credit card,1/19/19 15:28,2019,1
658,326-78-5178,1,PID680,Fashion accessories,97.38,7,31.99,671.79,31.99,4.761904762,639.8,9.5,C,Naypyitaw,M,Member,Cash,2/3/19 10:19,2019,2
659,778-71-5554,1,PID681,Sports and travel,86.04,1,0.7715,16.2015,0.7715,4.761904762,15.43,6.1,C,Naypyitaw,M,Member,Credit card,1/25/19 15:46,2019,1
660,285-68-5083,1,PID682,Fashion accessories,99.42,3,3.711,77.931,3.711,4.761904762,74.22,10,C,Naypyitaw,F,Member,Credit card,2/15/19 17:47,2019,2
661,263-10-3913,1,PID683,Sports and travel,68.12,9,22.068,463.428,22.068,4.761904762,441.36,8.6,C,Naypyitaw,M,Member,Credit card,1/9/19 14:20,2019,1
662,829-49-1914,1,PID684,Sports and travel,56.11,10,39.155,822.255,39.155,4.761904762,783.1,6.6,C,Naypyitaw,F,Member,Ewallet,3/5/19 16:24,2019,3
663,787-56-0757,1,PID685,Fashion accessories,98.7,4,16.072,337.512,16.072,4.761904762,321.44,8.3,C,Naypyitaw,F,Member,Credit card,2/23/19 18:45,2019,2
664,360-39-5055,1,PID686,Food and beverages,15.37,5,12.2275,256.7775,12.2275,4.761904762,244.55,6.6,C,Naypyitaw,M,Member,Cash,3/9/19 10:17,2019,3
665,565-80-5980,1,PID687,Sports and travel,82.63,4,9.476,198.996,9.476,4.761904762,189.52,7.1,C,Naypyitaw,F,Member,Cash,1/23/19 10:25,2019,1
666,163-56-7055,1,PID688,Fashion accessories,67.26,1,2.4355,51.1455,2.4355,4.761904762,48.71,4.1,C,Naypyitaw,M,Member,Cash,3/26/19 19:20,2019,3
667,861-77-0145,1,PID689,Food and beverages,91.4,10,40.985,860.685,40.985,4.761904762,819.7,9.2,C,Naypyitaw,M,Member,Cash,3/3/19 14:30,2019,3
668,132-23-6451,1,PID69,Health and beauty,15.43,5,5.2425,110.0925,5.2425,4.761904762,104.85,7.8,A,Yangon,M,Member,Cash,1/4/19 13:21,2019,1
669,210-67-5886,1,PID690,Health and beauty,24.74,3,14.7315,309.3615,14.7315,4.761904762,294.63,7.8,C,Naypyitaw,F,Member,Credit card,2/5/19 10:41,2019,2
670,237-01-6122,1,PID691,Sports and travel,49.04,9,36.3555,763.4655,36.3555,4.761904762,727.11,9.5,C,Naypyitaw,F,Member,Credit card,2/1/19 20:31,2019,2
671,659-36-1684,1,PID692,Fashion accessories,78.31,7,19.992,419.832,19.992,4.761904762,399.84,6.5,C,Naypyitaw,M,Member,Credit card,1/12/19 12:02,2019,1
672,336-78-2147,1,PID693,Food and beverages,80.36,8,25.564,536.844,25.564,4.761904762,511.28,4.6,C,Naypyitaw,M,Member,Credit card,3/13/19 19:52,2019,3
673,663-86-9076,1,PID694,Health and beauty,48.91,8,27.416,575.736,27.416,4.761904762,548.32,8.5,C,Naypyitaw,F,Member,Ewallet,1/8/19 15:57,2019,1
674,731-81-9469,1,PID695,Health and beauty,47.38,10,44.9,942.9,44.9,4.761904762,898,5.4,C,Naypyitaw,F,Member,Credit card,1/23/19 13:00,2019,1
675,280-17-4359,1,PID696,Electronic accessories,48.71,10,45.25,950.25,45.25,4.761904762,905,8.1,C,Naypyitaw,M,Member,Cash,1/25/19 13:48,2019,1
676,338-65-2210,1,PID697,Fashion accessories,81.97,10,34.3,720.3,34.3,4.761904762,686,9.1,C,Naypyitaw,F,Member,Cash,2/5/19 19:57,2019,2
677,488-25-4221,1,PID698,Sports and travel,20.97,1,1.5205,31.9305,1.5205,4.761904762,30.41,8.4,C,Naypyitaw,F,Member,Credit card,2/22/19 10:36,2019,2
678,584-86-7256,1,PID699,Food and beverages,98.21,7,12.096,254.016,12.096,4.761904762,241.92,7.3,C,Naypyitaw,M,Member,Credit card,3/11/19 16:07,2019,3
679,365-64-0516,1,PID699,Food and beverages,98.21,5,11.7375,246.4875,11.7375,4.761904762,234.75,7.1,A,Yangon,F,Normal,Ewallet,2/12/20 10:25,2020,2
680,745-71-3520,1,PID70,Food and beverages,80.79,7,8.827,185.367,8.827,4.761904762,176.54,8.2,A,Yangon,F,Member,Cash,2/4/19 10:23,2019,2
681,342-65-4817,1,PID700,Electronic accessories,57.12,3,13.02,273.42,13.02,4.761904762,260.4,9.9,C,Naypyitaw,M,Member,Ewallet,1/28/19 16:47,2019,1
682,434-83-9547,1,PID701,Sports and travel,63.91,8,15.388,323.148,15.388,4.761904762,307.76,7.7,C,Naypyitaw,M,Member,Cash,1/23/19 11:51,2019,1
683,556-86-3144,1,PID702,Fashion accessories,68.54,1,3.7145,78.0045,3.7145,4.761904762,74.29,5,C,Naypyitaw,F,Member,Cash,1/13/19 19:30,2019,1
684,848-24-9445,1,PID703,Fashion accessories,89.8,2,4.37,91.77,4.37,4.761904762,87.4,4.9,C,Naypyitaw,M,Member,Cash,3/26/19 18:03,2019,3
685,420-11-4919,1,PID704,Sports and travel,90.5,5,17.8475,374.7975,17.8475,4.761904762,356.95,5.5,C,Naypyitaw,F,Member,Credit card,2/17/19 19:57,2019,2
686,606-80-4905,1,PID705,Home and lifestyle,68.6,6,5.745,120.645,5.745,4.761904762,114.9,6.8,C,Naypyitaw,F,Member,Credit card,1/29/19 10:01,2019,1
687,672-51-8681,1,PID706,Sports and travel,30.41,9,29.9925,629.8425,29.9925,4.761904762,599.85,9.7,C,Naypyitaw,F,Member,Credit card,1/4/19 18:19,2019,1
688,263-87-5680,1,PID707,Home and lifestyle,34.56,10,14.265,299.565,14.265,4.761904762,285.3,7.8,C,Naypyitaw,F,Member,Ewallet,3/18/19 17:38,2019,3
689,279-62-1445,1,PID708,Sports and travel,46.95,1,0.627,13.167,0.627,4.761904762,12.54,8.2,C,Naypyitaw,F,Member,Cash,2/21/19 12:38,2019,2
690,746-68-6593,1,PID709,Food and beverages,25.22,2,8.716,183.036,8.716,4.761904762,174.32,9.7,C,Naypyitaw,F,Member,Credit card,1/11/19 14:29,2019,1
691,269-10-8440,1,PID71,Sports and travel,86.8,7,18.6095,390.7995,18.6095,4.761904762,372.19,8.9,A,Yangon,M,Member,Cash,1/21/19 18:01,2019,1
692,529-56-3976,1,PID71,Sports and travel,86.8,10,21.595,453.495,21.595,4.761904762,431.9,8.2,A,Yangon,M,Normal,Ewallet,2/7/20 16:48,2020,2
693,583-72-1480,1,PID710,Health and beauty,38.47,4,7.412,155.652,7.412,4.761904762,148.24,9.7,C,Naypyitaw,M,Member,Ewallet,1/31/19 16:24,2019,1
694,755-12-3214,1,PID711,Fashion accessories,74.29,5,11.055,232.155,11.055,4.761904762,221.1,8.6,C,Naypyitaw,F,Member,Credit card,3/5/19 17:07,2019,3
695,142-72-4741,1,PID712,Food and beverages,43.7,2,9.32,195.72,9.32,4.761904762,186.4,6,C,Naypyitaw,M,Member,Credit card,2/28/19 18:37,2019,2
696,662-47-5456,1,PID713,Home and lifestyle,71.39,10,17.595,369.495,17.595,4.761904762,351.9,8.4,C,Naypyitaw,M,Member,Credit card,3/17/19 19:06,2019,3
697,380-94-4661,1,PID714,Sports and travel,19.15,4,13.188,276.948,13.188,4.761904762,263.76,6.9,C,Naypyitaw,M,Member,Credit card,2/7/19 13:05,2019,2
698,687-15-1097,1,PID715,Home and lifestyle,66.65,2,2.112,44.352,2.112,4.761904762,42.24,9.7,C,Naypyitaw,F,Member,Cash,1/3/19 19:17,2019,1
699,526-86-8552,1,PID716,Electronic accessories,28.53,10,10.91,229.11,10.91,4.761904762,218.2,7.1,C,Naypyitaw,F,Member,Cash,1/7/19 17:36,2019,1
700,537-72-0426,1,PID717,Home and lifestyle,12.54,10,35.495,745.395,35.495,4.761904762,709.9,5.7,C,Naypyitaw,M,Member,Cash,3/20/19 16:28,2019,3
701,593-95-4461,1,PID718,Fashion accessories,87.16,1,3.743,78.603,3.743,4.761904762,74.86,6.9,C,Naypyitaw,M,Member,Cash,3/24/19 14:49,2019,3
702,211-05-0490,1,PID719,Food and beverages,53.17,5,12.98,272.58,12.98,4.761904762,259.6,7.5,C,Naypyitaw,F,Member,Cash,3/3/19 13:42,2019,3
703,325-77-6186,1,PID72,Fashion accessories,43.19,10,45.325,951.825,45.325,4.761904762,906.5,7.3,A,Yangon,F,Member,Ewallet,3/8/19 10:53,2019,3
704,779-06-0012,1,PID720,Health and beauty,37.06,1,4.4305,93.0405,4.4305,4.761904762,88.61,7.7,C,Naypyitaw,F,Member,Cash,1/19/19 10:21,2019,1
705,181-94-6432,1,PID721,Home and lifestyle,44.22,2,6.933,145.593,6.933,4.761904762,138.66,9.7,C,Naypyitaw,M,Member,Ewallet,2/5/19 19:05,2019,2
706,227-07-4446,1,PID722,Health and beauty,93.2,10,39.065,820.365,39.065,4.761904762,781.3,4.4,C,Naypyitaw,F,Member,Cash,2/10/19 20:51,2019,2
707,174-36-3675,1,PID723,Electronic accessories,35.19,2,9.937,208.677,9.937,4.761904762,198.74,5.2,C,Naypyitaw,M,Member,Cash,2/14/19 17:29,2019,2
708,428-83-5800,1,PID724,Food and beverages,65.94,3,3.162,66.402,3.162,4.761904762,63.24,7.3,C,Naypyitaw,F,Member,Cash,2/9/19 10:25,2019,2
709,603-07-0961,1,PID725,Fashion accessories,21.12,5,18.6975,392.6475,18.6975,4.761904762,373.95,4.9,C,Naypyitaw,M,Member,Cash,1/10/19 11:34,2019,1
710,704-20-4138,1,PID726,Sports and travel,21.82,7,10.3845,218.0745,10.3845,4.761904762,207.69,8.1,C,Naypyitaw,F,Member,Credit card,3/11/19 18:58,2019,3
711,787-15-1757,1,PID727,Food and beverages,70.99,4,8.814,185.094,8.814,4.761904762,176.28,8.4,C,Naypyitaw,M,Member,Ewallet,2/18/19 16:28,2019,2
712,719-76-3868,1,PID728,Home and lifestyle,74.86,4,18.852,395.892,18.852,4.761904762,377.04,8.6,C,Naypyitaw,M,Member,Cash,3/12/19 16:30,2019,3
713,835-16-0096,1,PID729,Electronic accessories,51.92,5,3.675,77.175,3.675,4.761904762,73.5,8.5,C,Naypyitaw,M,Member,Ewallet,3/24/19 13:48,2019,3
714,138-17-5109,1,PID73,Health and beauty,90.65,9,40.1445,843.0345,40.1445,4.761904762,802.89,6.5,A,Yangon,F,Member,Credit card,1/15/19 15:42,2019,1
715,725-96-3778,1,PID730,Fashion accessories,88.61,8,35.7,749.7,35.7,4.761904762,714,4.7,C,Naypyitaw,F,Member,Cash,1/20/19 10:13,2019,1
716,860-79-0874,1,PID731,Health and beauty,69.33,10,49.65,1042.65,49.65,4.761904762,993,6.6,C,Naypyitaw,F,Member,Credit card,2/15/19 14:53,2019,2
717,595-86-2894,1,PID732,Fashion accessories,78.13,4,19.396,407.316,19.396,4.761904762,387.92,9.4,C,Naypyitaw,M,Member,Ewallet,2/6/19 17:20,2019,2
718,153-58-4872,1,PID733,Electronic accessories,99.37,4,14.978,314.538,14.978,4.761904762,299.56,4.2,C,Naypyitaw,F,Member,Ewallet,3/1/19 15:32,2019,3
719,394-41-0748,1,PID734,Fashion accessories,21.08,9,24.3315,510.9615,24.3315,4.761904762,486.63,9.5,C,Naypyitaw,F,Member,Ewallet,1/27/19 14:55,2019,1
720,541-89-9860,1,PID735,Fashion accessories,74.79,3,12.072,253.512,12.072,4.761904762,241.44,8.1,C,Naypyitaw,F,Member,Cash,2/15/19 12:31,2019,2
721,236-86-3015,1,PID736,Fashion accessories,29.67,1,0.699,14.679,0.699,4.761904762,13.98,9.8,C,Naypyitaw,M,Member,Ewallet,2/4/19 13:38,2019,2
722,587-03-7455,1,PID737,Sports and travel,44.07,7,34.2265,718.7565,34.2265,4.761904762,684.53,4.9,C,Naypyitaw,F,Member,Ewallet,2/16/19 17:30,2019,2
723,186-09-3669,1,PID738,Home and lifestyle,94.26,1,4.0755,85.5855,4.0755,4.761904762,81.51,9.2,C,Naypyitaw,F,Member,Ewallet,1/22/19 10:57,2019,1
724,529-56-3978,1,PID738,Home and lifestyle,94.26,6,21.783,457.443,21.783,4.761904762,435.66,6.9,A,Yangon,M,Normal,Credit card,1/1/20 10:39,2020,1
725,266-76-6436,1,PID739,Food and beverages,14.7,3,5.79,121.59,5.79,4.761904762,115.8,7.5,C,Naypyitaw,F,Member,Ewallet,3/28/19 13:57,2019,3
726,187-83-5490,1,PID74,Health and beauty,89.21,4,4.154,87.234,4.154,4.761904762,83.08,4.7,A,Yangon,M,Member,Cash,1/31/19 13:47,2019,1
727,271-88-8734,1,PID740,Home and lifestyle,89.25,10,48.605,1020.705,48.605,4.761904762,972.1,8.7,C,Naypyitaw,F,Member,Credit card,2/8/19 13:00,2019,2
728,257-73-1380,1,PID741,Sports and travel,99.3,4,16.586,348.306,16.586,4.761904762,331.72,9.6,C,Naypyitaw,M,Member,Ewallet,1/20/19 16:51,2019,1
729,549-96-4200,1,PID742,Fashion accessories,96.98,4,3.408,71.568,3.408,4.761904762,68.16,7,C,Naypyitaw,M,Member,Ewallet,3/8/19 20:15,2019,3
730,450-28-2866,1,PID743,Home and lifestyle,74.89,5,4.36,91.56,4.36,4.761904762,87.2,8.1,C,Naypyitaw,M,Member,Cash,1/15/19 19:25,2019,1
731,235-46-8343,1,PID744,Fashion accessories,54.07,10,13.83,290.43,13.83,4.761904762,276.6,8.9,C,Naypyitaw,M,Member,Credit card,2/14/19 11:26,2019,2
732,325-90-8763,1,PID745,Health and beauty,80.48,10,23.285,488.985,23.285,4.761904762,465.7,7.6,C,Naypyitaw,F,Member,Cash,1/27/19 13:58,2019,1
733,320-32-8842,1,PID746,Fashion accessories,13.98,1,1.131,23.751,1.131,4.761904762,22.62,6.4,C,Naypyitaw,F,Member,Cash,3/17/19 18:58,2019,3
734,878-30-2331,1,PID747,Electronic accessories,97.79,10,27.275,572.775,27.275,4.761904762,545.5,7.1,C,Naypyitaw,F,Member,Credit card,3/2/19 11:22,2019,3
735,440-59-5691,1,PID748,Food and beverages,81.51,7,13.0025,273.0525,13.0025,4.761904762,260.05,7.7,C,Naypyitaw,F,Member,Credit card,2/8/19 13:12,2019,2
736,233-34-0817,1,PID749,Health and beauty,72.61,1,4.942,103.782,4.942,4.761904762,98.84,8.4,C,Naypyitaw,F,Member,Cash,2/15/19 11:21,2019,2
737,470-32-9057,1,PID75,Home and lifestyle,38.6,5,12.835,269.535,12.835,4.761904762,256.7,9.1,A,Yangon,M,Member,Credit card,3/28/19 15:31,2019,3
738,767-05-1286,1,PID750,Electronic accessories,20.77,6,25.131,527.751,25.131,4.761904762,502.62,5.4,C,Naypyitaw,F,Member,Ewallet,1/23/19 12:10,2019,1
739,493-65-6248,1,PID751,Electronic accessories,97.21,10,18.49,388.29,18.49,4.761904762,369.8,7,C,Naypyitaw,F,Member,Credit card,1/1/19 19:48,2019,1
740,148-82-2527,1,PID752,Home and lifestyle,82.93,10,6.06,127.26,6.06,4.761904762,121.2,8.4,C,Naypyitaw,F,Member,Credit card,3/5/19 13:44,2019,3
741,573-98-8548,1,PID753,Home and lifestyle,17.04,1,1.595,33.495,1.595,4.761904762,31.9,9.1,C,Naypyitaw,F,Member,Ewallet,1/5/19 12:40,2019,1
742,602-80-9671,1,PID754,Food and beverages,17.44,6,4.785,100.485,4.785,4.761904762,95.7,5.1,C,Naypyitaw,F,Member,Credit card,2/9/19 17:15,2019,2
743,503-07-0930,1,PID755,Sports and travel,27.66,7,20.4365,429.1665,20.4365,4.761904762,408.73,8.2,C,Naypyitaw,M,Member,Credit card,2/23/19 19:49,2019,2
744,413-20-6708,1,PID756,Home and lifestyle,46.57,1,2.5735,54.0435,2.5735,4.761904762,51.47,8.5,C,Naypyitaw,F,Member,Ewallet,3/18/19 15:52,2019,3
745,521-18-7827,1,PID757,Sports and travel,22.62,5,9.8475,206.7975,9.8475,4.761904762,196.95,8.7,C,Naypyitaw,M,Member,Credit card,1/22/19 20:46,2019,1
746,600-38-9738,1,PID758,Food and beverages,54.55,5,17.98,377.58,17.98,4.761904762,359.6,4.3,C,Naypyitaw,M,Member,Credit card,1/17/19 15:05,2019,1
747,451-28-5717,1,PID759,Fashion accessories,37.15,6,24.951,523.971,24.951,4.761904762,499.02,7.3,C,Naypyitaw,F,Member,Cash,3/20/19 11:23,2019,3
748,340-21-9136,1,PID76,Home and lifestyle,98.84,4,8.01,168.21,8.01,4.761904762,160.2,9.7,A,Yangon,F,Member,Cash,1/25/19 11:40,2019,1
749,358-88-9262,1,PID760,Home and lifestyle,51.34,6,26.244,551.124,26.244,4.761904762,524.88,5.1,C,Naypyitaw,F,Member,Ewallet,2/1/19 18:43,2019,2
750,343-87-0864,1,PID761,Health and beauty,83.77,1,3.794,79.674,3.794,4.761904762,75.88,7.1,C,Naypyitaw,M,Member,Credit card,1/3/19 10:30,2019,1
751,243-47-2663,1,PID762,Fashion accessories,36.98,6,5.631,118.251,5.631,4.761904762,112.62,5.5,C,Naypyitaw,M,Member,Credit card,1/28/19 16:43,2019,1
752,283-26-5248,1,PID763,Food and beverages,12.12,10,49.26,1034.46,49.26,4.761904762,985.2,4.5,C,Naypyitaw,F,Member,Ewallet,1/30/19 20:23,2019,1
753,339-18-7061,1,PID764,Electronic accessories,31.9,2,9.298,195.258,9.298,4.761904762,185.96,8,C,Naypyitaw,F,Member,Credit card,2/13/19 15:06,2019,2
754,302-15-2162,1,PID765,Home and lifestyle,15.95,6,13.959,293.139,13.959,4.761904762,279.18,4.3,C,Naypyitaw,M,Member,Credit card,3/3/19 10:54,2019,3
755,788-07-8452,1,PID766,Fashion accessories,58.39,7,8.484,178.164,8.484,4.761904762,169.68,9.4,C,Naypyitaw,F,Member,Ewallet,1/27/19 17:38,2019,1
756,484-22-8230,1,PID767,Fashion accessories,51.47,7,18.1615,381.3915,18.1615,4.761904762,363.23,4.5,C,Naypyitaw,F,Member,Cash,1/8/19 20:08,2019,1
757,544-32-5024,1,PID768,Electronic accessories,39.39,4,9.958,209.118,9.958,4.761904762,199.16,6.4,C,Naypyitaw,F,Member,Credit card,3/28/19 19:16,2019,3
758,277-35-5865,1,PID769,Home and lifestyle,71.92,9,44.5365,935.2665,44.5365,4.761904762,890.73,6.7,C,Naypyitaw,F,Member,Cash,3/9/19 11:23,2019,3
759,405-31-3305,1,PID77,Food and beverages,83.17,10,21.565,452.865,21.565,4.761904762,431.3,5.5,A,Yangon,M,Member,Credit card,2/2/19 18:31,2019,2
760,284-54-4231,1,PID770,Food and beverages,40.05,1,4.0465,84.9765,4.0465,4.761904762,80.93,9,C,Naypyitaw,M,Member,Credit card,1/19/19 16:08,2019,1
761,840-19-2096,1,PID771,Food and beverages,87.48,5,21.9775,461.5275,21.9775,4.761904762,439.55,4.4,C,Naypyitaw,M,Member,Ewallet,3/14/19 18:10,2019,3
762,641-96-3695,1,PID772,Electronic accessories,75.88,6,13.038,273.798,13.038,4.761904762,260.76,8.5,C,Naypyitaw,F,Member,Ewallet,2/7/19 17:55,2019,2
763,155-45-3814,1,PID773,Fashion accessories,18.77,8,35.42,743.82,35.42,4.761904762,708.4,4.7,C,Naypyitaw,F,Member,Ewallet,3/19/19 15:29,2019,3
764,365-64-0517,1,PID773,Fashion accessories,18.77,10,35.69,749.49,35.69,4.761904762,713.8,5.7,A,Yangon,F,Normal,Cash,2/7/20 19:21,2020,2
765,131-15-8856,1,PID774,Health and beauty,98.52,8,29.008,609.168,29.008,4.761904762,580.16,4,C,Naypyitaw,F,Member,Credit card,3/30/19 19:26,2019,3
766,273-84-2164,1,PID775,Home and lifestyle,92.98,5,3.0125,63.2625,3.0125,4.761904762,60.25,5.5,C,Naypyitaw,M,Member,Ewallet,2/16/19 15:53,2019,2
767,859-71-0933,1,PID776,Fashion accessories,46.53,2,1.549,32.529,1.549,4.761904762,30.98,6.3,C,Naypyitaw,F,Member,Cash,1/16/19 15:10,2019,1
768,842-29-4695,1,PID777,Sports and travel,24.24,7,5.999,125.979,5.999,4.761904762,119.98,7.9,C,Naypyitaw,M,Member,Credit card,1/16/19 12:07,2019,1
769,641-51-2661,1,PID778,Electronic accessories,51.89,10,43.55,914.55,43.55,4.761904762,871,9.9,C,Naypyitaw,F,Member,Credit card,2/12/19 14:45,2019,2
770,408-66-6712,1,PID779,Home and lifestyle,49.79,6,14.313,300.573,14.313,4.761904762,286.26,4.4,C,Naypyitaw,F,Member,Ewallet,2/16/19 14:19,2019,2
771,676-39-6028,1,PID78,Sports and travel,98.97,5,16.11,338.31,16.11,4.761904762,322.2,6.6,A,Yangon,F,Member,Cash,3/30/19 17:04,2019,3
772,173-57-2300,1,PID780,Health and beauty,43.13,2,7.288,153.048,7.288,4.761904762,145.76,6.1,C,Naypyitaw,M,Member,Cash,3/13/19 12:51,2019,3
773,394-55-6384,1,PID781,Sports and travel,80.93,9,31.5855,663.2955,31.5855,4.761904762,631.71,6.7,C,Naypyitaw,F,Member,Cash,1/25/19 13:38,2019,1
774,266-20-6657,1,PID782,Food and beverages,87.91,7,19.264,404.544,19.264,4.761904762,385.28,5.2,C,Naypyitaw,M,Member,Ewallet,3/12/19 19:39,2019,3
775,196-01-2849,1,PID783,Food and beverages,43.46,7,25.683,539.343,25.683,4.761904762,513.66,9.5,C,Naypyitaw,F,Member,Cash,2/10/19 13:56,2019,2
776,162-65-8559,1,PID784,Food and beverages,88.55,1,3.449,72.429,3.449,4.761904762,68.98,4.8,C,Naypyitaw,M,Member,Cash,1/21/19 20:13,2019,1
777,728-88-7867,1,PID785,Health and beauty,71.38,4,15.106,317.226,15.106,4.761904762,302.12,8.3,C,Naypyitaw,F,Member,Ewallet,3/19/19 15:52,2019,3
778,735-32-9839,1,PID786,Sports and travel,72.52,8,39.48,829.08,39.48,4.761904762,789.6,8.5,C,Naypyitaw,M,Member,Ewallet,1/31/19 10:36,2019,1
779,678-79-0726,1,PID787,Sports and travel,12.05,9,40.7835,856.4535,40.7835,4.761904762,815.67,5.1,C,Naypyitaw,F,Member,Cash,1/18/19 15:28,2019,1
780,592-46-1692,1,PID788,Electronic accessories,15.49,7,12.8695,270.2595,12.8695,4.761904762,257.39,7.4,C,Naypyitaw,F,Member,Cash,1/11/19 20:10,2019,1
781,149-14-0304,1,PID789,Health and beauty,17.14,8,11.4,239.4,11.4,4.761904762,228,6.6,C,Naypyitaw,F,Member,Cash,2/6/19 14:24,2019,2
782,510-09-5628,1,PID79,Sports and travel,87.1,10,9.83,206.43,9.83,4.761904762,196.6,7.2,A,Yangon,F,Member,Credit card,3/15/19 18:20,2019,3
